"Date","Price","Open","High","Low","Vol.","Change %"
"27/02/2023","37.95","34.50","37.95","37.95","368.72K","10.00%"
"24/02/2023","34.50","34.50","36.90","34.55","781.80K","0.00%"
"23/02/2023","34.50","34.50","36.30","34.70","277.81K","0.00%"
"22/02/2023","34.50","34.50","35.50","34.55","824.68K","0.00%"
"21/02/2023","34.50","34.50","35.30","34.35","243.19K","0.00%"
"20/02/2023","34.50","34.50","34.50","34.50","528.80K","0.00%"
"17/02/2023","34.50","34.50","35.25","34.10","158.50K","0.00%"
"16/02/2023","34.50","34.50","35.00","34.15","77.59K","0.00%"
"15/02/2023","34.50","34.50","35.00","34.00","464.89K","0.00%"
"14/02/2023","34.50","34.50","35.40","34.05","113.86K","0.00%"
"13/02/2023","34.50","34.50","36.20","33.20","48.71K","0.00%"
"10/02/2023","34.50","34.50","36.20","32.85","829.37K","0.00%"
"09/02/2023","34.50","34.50","34.50","34.50","388.49K","0.00%"
"08/02/2023","34.50","34.50","35.60","32.40","734.44K","0.00%"
"07/02/2023","34.50","34.50","35.55","34.35","1.14M","0.00%"
"06/02/2023","34.50","34.50","35.30","34.00","172.68K","0.00%"
"03/02/2023","34.50","34.30","34.50","34.50","2.87M","0.58%"
"02/02/2023","34.30","34.30","35.00","34.00","984.60K","0.00%"
"01/02/2023","34.30","33.55","34.30","34.00","1.09M","2.24%"
"31/01/2023","33.55","33.55","34.45","33.80","519.98K","0.00%"
"30/01/2023","33.55","33.50","33.55","33.55","718.50K","0.15%"
"27/01/2023","33.50","33.00","34.00","33.50","1.66M","1.52%"
"26/01/2023","33.00","32.50","33.00","33.00","465.96K","1.54%"
"25/01/2023","32.50","32.00","32.50","32.00","1.67M","1.56%"
"24/01/2023","32.00","32.00","32.00","32.00","749.15K","0.00%"
"23/01/2023","32.00","32.00","32.00","32.00","665.30K","0.00%"
"20/01/2023","32.00","32.00","32.00","32.00","500.81K","0.00%"
"19/01/2023","32.00","32.00","32.40","32.05","185.59K","0.00%"
"18/01/2023","32.00","32.00","32.30","31.95","201.86K","0.00%"
"17/01/2023","32.00","32.00","32.20","32.00","784.48K","0.00%"
"16/01/2023","32.00","32.00","32.00","32.00","1.20M","0.00%"
"13/01/2023","32.00","32.05","32.00","32.00","528.28K","-0.16%"
"12/01/2023","32.05","32.00","32.05","32.05","696.07K","0.16%"
"11/01/2023","32.00","32.00","32.30","31.50","216.47K","0.00%"
"10/01/2023","32.00","32.00","32.35","30.70","35.52K","0.00%"
"09/01/2023","32.00","33.45","32.00","32.00","3.14M","-4.33%"
"06/01/2023","33.45","33.45","32.95","32.00","1.17M","0.00%"
"05/01/2023","33.45","33.45","32.90","31.10","82.35K","0.00%"
"04/01/2023","33.45","33.45","33.00","30.50","428.24K","0.00%"
"03/01/2023","33.45","33.45","32.80","30.45","40.18K","0.00%"
"30/12/2022","33.45","33.45","32.80","30.70","29.83K","0.00%"
"29/12/2022","33.45","33.45","33.35","31.00","257.44K","0.00%"
"28/12/2022","33.45","33.45","33.45","30.55","75.06K","0.00%"
"23/12/2022","33.45","32.00","33.45","33.00","613.98K","4.53%"
"22/12/2022","32.00","30.80","32.00","31.00","2.58M","3.90%"
"21/12/2022","30.80","30.80","30.80","29.50","78.24K","0.00%"
"20/12/2022","30.80","30.80","30.50","29.50","76.07K","0.00%"
"19/12/2022","30.80","30.80","30.90","29.25","139.24K","0.00%"
"16/12/2022","30.80","30.80","30.95","29.65","167.64K","0.00%"
"15/12/2022","30.80","29.45","30.80","30.80","152.60K","4.58%"
"14/12/2022","29.45","29.45","30.45","29.45","259.08K","0.00%"
"13/12/2022","29.45","30.00","29.45","29.45","638.71K","-1.83%"
"12/12/2022","30.00","30.55","30.00","30.00","5.18M","-1.80%"
"09/12/2022","30.55","30.55","31.00","30.50","58.85K","0.00%"
"08/12/2022","30.55","30.55","31.40","30.55","137.45K","0.00%"
"07/12/2022","30.55","30.55","31.40","30.50","23.79K","0.00%"
"06/12/2022","30.55","30.55","31.40","30.00","111.06K","0.00%"
"05/12/2022","30.55","30.55","31.35","30.55","140.46K","0.00%"
"02/12/2022","30.55","30.55","31.40","30.55","64.46K","0.00%"
"01/12/2022","30.55","30.55","31.40","30.55","66.99K","0.00%"
"30/11/2022","30.55","30.55","30.55","30.55","5.06M","0.00%"
"29/11/2022","30.55","31.90","31.00","30.55","3.69M","-4.23%"
"28/11/2022","31.90","30.65","31.90","31.90","992.14K","4.08%"
"25/11/2022","30.65","30.65","32.40","30.50","165.33K","0.00%"
"24/11/2022","30.65","30.65","32.50","31.00","287.60K","0.00%"
"23/11/2022","30.65","30.65","32.50","30.65","413.95K","0.00%"
"22/11/2022","30.65","30.50","30.65","30.65","7.13M","0.49%"
"21/11/2022","30.50","30.00","30.50","30.50","568.29K","1.67%"
"18/11/2022","30.00","30.00","30.45","30.05","42.09K","0.00%"
"17/11/2022","30.00","27.50","30.00","30.00","996.06K","9.09%"
"16/11/2022","27.50","27.50","30.15","28.00","20.43K","0.00%"
"15/11/2022","27.50","27.50","30.00","27.50","8.88K","0.00%"
"14/11/2022","27.50","27.50","27.50","27.50","407.16K","0.00%"
"11/11/2022","27.50","27.50","27.50","27.50","653.94K","0.00%"
"10/11/2022","27.50","27.50","27.50","27.50","2.27M","0.00%"
"09/11/2022","27.50","27.50","27.50","27.40","255.61K","0.00%"
"08/11/2022","27.50","28.00","27.50","27.50","540.22K","-1.79%"
