"Date","Price","Open","High","Low","Vol.","Change %"
"19/12/2023","67.90","67.90","64.00","61.15","318.11K","0.00%"
"18/12/2023","67.90","67.90","62.90","61.15","61.01K","0.00%"
"15/12/2023","67.90","67.90","63.95","61.15","35.88K","0.00%"
"14/12/2023","67.90","67.90","63.90","61.15","125.06K","0.00%"
"13/12/2023","67.90","67.90","63.95","61.50","67.61K","0.00%"
"12/12/2023","67.90","67.90","64.85","61.15","56.19K","0.00%"
"11/12/2023","67.90","67.90","64.85","61.15","178.81K","0.00%"
"08/12/2023","67.90","67.90","64.90","61.15","325.48K","0.00%"
"07/12/2023","67.90","67.90","64.80","62.00","131.03K","0.00%"
"06/12/2023","67.90","67.90","64.00","61.15","125.19K","0.00%"
"05/12/2023","67.90","67.90","61.30","61.15","72.77K","0.00%"
"04/12/2023","67.90","67.90","61.30","61.15","20.10K","0.00%"
"01/12/2023","67.90","67.90","65.00","61.15","51.78K","0.00%"
"30/11/2023","67.90","67.90","66.30","61.20","46.27K","0.00%"
"29/11/2023","67.90","67.90","66.00","61.30","305.66K","0.00%"
"28/11/2023","67.90","67.90","68.00","61.50","267.16K","0.00%"
"27/11/2023","67.90","65.00","67.90","67.90","502.24K","4.46%"
"24/11/2023","65.00","65.00","63.90","60.25","177.70K","0.00%"
"23/11/2023","65.00","65.00","64.00","60.05","123.58K","0.00%"
"22/11/2023","65.00","65.00","64.00","60.00","85.31K","0.00%"
"21/11/2023","65.00","65.00","65.00","60.10","114.02K","0.00%"
"20/11/2023","65.00","65.00","62.90","59.15","75.36K","0.00%"
"17/11/2023","65.00","65.00","65.00","60.00","135.76K","0.00%"
"16/11/2023","65.00","65.00","62.65","60.25","61.70K","0.00%"
"15/11/2023","65.00","65.00","62.85","60.50","57.26K","0.00%"
"14/11/2023","65.00","65.00","62.75","60.50","89.32K","0.00%"
"13/11/2023","65.00","65.00","62.85","60.00","55.23K","0.00%"
"10/11/2023","65.00","65.00","62.50","60.05","16.96K","0.00%"
"09/11/2023","65.00","65.00","62.85","60.05","119.04K","0.00%"
"08/11/2023","65.00","65.00","62.00","60.05","83.40K","0.00%"
"07/11/2023","65.00","65.00","61.95","60.00","125.34K","0.00%"
"06/11/2023","65.00","65.00","62.00","60.00","167.41K","0.00%"
"03/11/2023","65.00","65.00","61.50","60.00","26.02K","0.00%"
"02/11/2023","65.00","65.00","64.00","60.00","27.95K","0.00%"
"01/11/2023","65.00","65.00","63.80","60.00","53.28K","0.00%"
"31/10/2023","65.00","65.00","64.65","60.00","50.27K","0.00%"
"30/10/2023","65.00","65.00","64.45","60.00","91.64K","0.00%"
"27/10/2023","65.00","65.00","62.00","60.00","21.18K","0.00%"
