"Date","Price","Open","High","Low","Vol.","Change %"
"19/08/2025","7.800","8.050","8.450","7.700","18.54M","-3.11%"
"18/08/2025","8.050","7.500","8.100","7.850","26.91M","7.33%"
"15/08/2025","7.500","7.900","7.950","7.400","20.66M","-5.06%"
"14/08/2025","7.900","8.090","8.000","7.600","58.32M","-2.35%"
"13/08/2025","8.090","8.090","8.500","8.000","68.20M","0.00%"
"12/08/2025","8.090","8.250","8.150","8.000","97.83M","-1.94%"
"11/08/2025","8.250","8.200","8.450","8.050","120.20M","-1.20%"
"08/08/2025","8.350","7.800","8.350","8.000","115.27M","7.05%"
"07/08/2025","7.800","8.160","8.970","7.600","121.02M","-4.41%"
"06/08/2025","8.160","7.420","8.160","8.000","183.77M","9.97%"
"05/08/2025","7.420","6.800","7.420","6.800","10.86M","9.93%"
"04/08/2025","6.750","6.500","7.150","6.750","24.78M","3.85%"
"01/08/2025","6.500","7.000","7.110","6.500","58.37M","-7.14%"
"31/07/2025","7.000","6.980","7.000","6.750","17.50M","4.48%"
"30/07/2025","6.700","6.700","6.900","6.600","12.60M","0.00%"
"29/07/2025","6.700","6.650","6.980","6.700","6.28M","0.75%"
"28/07/2025","6.650","6.600","6.800","6.500","11.28M","0.76%"
"25/07/2025","6.600","6.400","6.650","6.400","20.38M","3.12%"
"24/07/2025","6.400","6.220","6.440","6.180","8.01M","2.89%"
"23/07/2025","6.220","6.220","6.450","6.200","13.37M","0.00%"
"22/07/2025","6.220","6.310","6.500","6.170","11.05M","-4.01%"
"21/07/2025","6.480","6.170","6.500","6.170","9.75M","5.02%"
"18/07/2025","6.170","6.450","6.500","6.170","10.30M","-4.34%"
"17/07/2025","6.450","6.390","6.500","6.390","25.40M","0.94%"
"16/07/2025","6.390","6.200","6.600","6.200","20.79M","3.06%"
"14/07/2025","6.200","6.160","6.720","6.160","36.64M","0.65%"
"11/07/2025","6.160","5.950","6.380","5.900","22.52M","6.21%"
"10/07/2025","5.800","5.550","5.950","5.550","10.55M","4.50%"
"09/07/2025","5.550","5.510","5.640","5.510","5.73M","0.73%"
"08/07/2025","5.510","5.610","5.610","5.500","6.19M","-1.78%"
"07/07/2025","5.610","5.600","5.690","5.600","3.21M","0.18%"
"04/07/2025","5.600","5.600","5.600","5.600","2.23M","0.00%"
"03/07/2025","5.600","5.600","5.900","5.600","6.15M","0.00%"
"02/07/2025","5.600","5.480","5.640","5.480","5.78M","-0.88%"
"01/07/2025","5.650","5.700","5.700","5.500","5.94M","-0.88%"
"30/06/2025","5.700","5.620","5.700","5.500","8.63M","1.42%"
"27/06/2025","5.620","5.600","5.800","5.620","3.27M","0.36%"
"26/06/2025","5.600","5.700","5.750","5.600","13.83M","-1.75%"
"25/06/2025","5.700","5.790","5.800","5.610","6.35M","-1.55%"
"24/06/2025","5.790","5.790","5.830","5.680","9.51M","0.00%"
"23/06/2025","5.790","5.600","5.890","5.600","4.45M","3.39%"
"20/06/2025","5.600","5.790","5.900","5.600","4.95M","-3.28%"
"19/06/2025","5.790","5.290","5.800","5.500","9.06M","9.45%"
"18/06/2025","5.290","5.010","5.290","5.010","6.24M","5.17%"
"17/06/2025","5.030","5.500","5.250","5.000","12.75M","-8.55%"
"16/06/2025","5.500","5.780","5.750","5.210","12.74M","-4.84%"
"13/06/2025","5.780","5.750","5.990","5.770","9.33M","0.52%"
"11/06/2025","5.750","5.800","6.000","5.750","11.25M","-0.86%"
"10/06/2025","5.800","5.650","5.980","5.690","17.20M","2.65%"
"05/06/2025","5.650","5.850","5.980","5.640","8.10M","-3.42%"
"04/06/2025","5.850","5.600","5.950","5.850","2.86M","4.46%"
"03/06/2025","5.600","5.600","5.900","5.600","6.69M","0.00%"
"02/06/2025","5.600","5.650","5.890","5.600","3.08M","-0.88%"
"30/05/2025","5.650","5.750","5.850","5.600","7.31M","-1.74%"
"29/05/2025","5.750","5.900","5.900","5.750","2.71M","-2.54%"
"28/05/2025","5.900","5.670","5.910","5.750","3.35M","4.06%"
"27/05/2025","5.670","6.000","6.000","5.670","7.27M","-3.08%"
"26/05/2025","5.850","5.950","6.000","5.850","4.36M","-1.68%"
"23/05/2025","5.950","5.950","6.000","5.910","5.10M","0.00%"
"22/05/2025","5.950","6.000","6.000","5.950","9.95M","-0.83%"
"21/05/2025","6.000","6.030","6.030","6.000","10.23M","-0.50%"
"20/05/2025","6.030","6.070","6.130","6.000","8.79M","-0.66%"
"19/05/2025","6.070","5.900","6.200","5.770","10.62M","2.88%"
"16/05/2025","5.900","5.800","6.200","5.900","6.65M","1.72%"
"15/05/2025","5.800","6.000","6.080","5.800","5.59M","-3.33%"
"14/05/2025","6.000","6.000","6.000","5.950","6.53M","0.00%"
"13/05/2025","6.000","5.700","6.120","5.550","11.28M","5.26%"
"12/05/2025","5.700","5.750","6.180","5.700","14.43M","-5.79%"
"09/05/2025","6.050","5.500","6.050","5.750","15.50M","10.00%"
"08/05/2025","5.500","5.500","5.600","5.500","4.32M","0.00%"
"07/05/2025","5.500","5.650","5.600","5.500","1.80M","-2.65%"
"06/05/2025","5.650","5.350","5.650","5.400","27.18M","5.61%"
"05/05/2025","5.350","5.500","5.470","5.300","5.45M","-2.73%"
"02/05/2025","5.500","5.400","5.500","4.860","6.12M","1.85%"
"30/04/2025","5.400","5.320","5.410","5.320","11.81M","1.50%"
"29/04/2025","5.320","5.230","5.320","5.100","3.84M","1.72%"
"28/04/2025","5.230","5.300","5.480","5.200","2.08M","-1.32%"
"25/04/2025","5.300","5.230","5.300","5.250","1.93M","1.34%"
"24/04/2025","5.230","5.090","5.250","5.230","2.89M","2.75%"
"23/04/2025","5.090","5.050","5.090","5.050","2.59M","0.79%"
"22/04/2025","5.050","5.300","5.300","5.050","2.68M","-4.72%"
"17/04/2025","5.300","5.230","5.300","5.150","3.84M","1.34%"
"16/04/2025","5.230","5.240","5.340","5.230","3.97M","-0.19%"
"15/04/2025","5.240","5.230","5.350","5.240","3.20M","0.19%"
"14/04/2025","5.230","5.200","5.230","5.230","3.41M","0.58%"
"11/04/2025","5.200","5.150","5.290","5.120","1.45M","0.97%"
"10/04/2025","5.150","5.150","5.150","5.100","3.01M","0.00%"
"09/04/2025","5.150","5.150","5.150","5.150","2.69M","0.00%"
"08/04/2025","5.150","4.820","5.200","4.340","7.26M","6.85%"
"07/04/2025","4.820","5.290","5.090","4.820","3.38M","-8.88%"
"04/04/2025","5.290","5.260","5.300","5.290","1.57M","0.57%"
"03/04/2025","5.260","5.100","5.300","5.250","2.02M","3.14%"
"02/04/2025","5.100","5.450","5.450","5.100","4.59M","-6.42%"
"28/03/2025","5.450","5.300","5.450","5.060","2.46M","2.83%"
"27/03/2025","5.300","5.500","5.500","5.280","9.04M","-3.64%"
"26/03/2025","5.500","5.350","5.500","5.310","3.70M","2.80%"
"25/03/2025","5.350","5.100","5.350","5.320","2.52M","4.90%"
"24/03/2025","5.100","5.310","5.600","5.020","9.33M","-3.95%"
"21/03/2025","5.310","5.300","5.310","5.310","771.73K","0.19%"
"20/03/2025","5.300","5.300","5.360","5.290","2.73M","0.00%"
"19/03/2025","5.300","5.310","5.330","5.300","3.27M","-0.19%"
"18/03/2025","5.310","5.310","5.310","5.200","12.15M","0.00%"
"17/03/2025","5.310","5.400","5.550","5.300","3.71M","-1.67%"
"14/03/2025","5.400","5.380","5.430","5.280","6.86M","0.37%"
"13/03/2025","5.380","5.300","5.500","5.380","3.32M","1.51%"
"12/03/2025","5.300","5.250","5.400","5.270","2.52M","0.95%"
"11/03/2025","5.250","5.320","5.350","5.250","4.10M","-1.32%"
"10/03/2025","5.320","5.120","5.380","5.200","4.12M","3.91%"
"07/03/2025","5.120","5.200","5.500","5.070","8.95M","-1.54%"
"06/03/2025","5.200","5.200","5.250","5.200","2.63M","0.00%"
"05/03/2025","5.200","5.200","5.350","5.000","12.63M","0.00%"
"04/03/2025","5.200","5.300","5.350","5.200","9.91M","-1.89%"
"03/03/2025","5.300","5.500","5.500","5.300","10.21M","-3.64%"
"28/02/2025","5.500","5.590","5.510","5.250","12.73M","-1.61%"
"27/02/2025","5.590","5.630","5.600","5.520","9.81M","-0.71%"
"26/02/2025","5.630","5.600","5.630","5.600","11.25M","0.54%"
"25/02/2025","5.600","5.900","5.850","5.500","14.68M","-5.08%"
"24/02/2025","5.900","5.950","6.000","5.880","11.69M","-0.84%"
"21/02/2025","5.950","5.950","5.990","5.930","2.73M","0.00%"
"20/02/2025","5.950","5.930","5.990","5.910","9.51M","0.34%"
"19/02/2025","5.930","5.930","6.050","5.850","13.17M","0.00%"
"18/02/2025","5.930","5.870","5.950","5.870","8.75M","1.02%"
"17/02/2025","5.870","6.040","6.020","5.850","6.37M","-2.81%"
"14/02/2025","6.040","6.000","6.090","6.000","88.61M","0.67%"
"13/02/2025","6.000","5.990","6.050","5.980","21.94M","0.17%"
"12/02/2025","5.990","5.960","6.020","5.950","49.61M","0.50%"
"11/02/2025","5.960","5.870","6.050","5.870","15.17M","1.53%"
"10/02/2025","5.870","5.950","6.050","5.870","6.62M","-1.34%"
"07/02/2025","5.950","5.990","6.090","5.900","22.79M","-0.67%"
"06/02/2025","5.990","5.920","6.000","5.820","50.16M","1.18%"
"05/02/2025","5.920","5.950","5.990","5.900","5.09M","-0.50%"
"04/02/2025","5.950","5.800","5.950","5.700","12.15M","2.59%"
"03/02/2025","5.800","5.800","5.850","5.700","8.98M","0.00%"
"31/01/2025","5.800","5.840","5.850","5.620","2.59M","-0.68%"
"30/01/2025","5.840","5.950","5.950","5.600","8.71M","-1.85%"
"29/01/2025","5.950","5.910","6.030","5.950","10.90M","0.68%"
"28/01/2025","5.910","6.200","6.300","5.800","42.23M","-4.21%"
"27/01/2025","6.170","5.650","6.210","5.580","38.90M","9.20%"
"24/01/2025","5.650","5.550","5.700","5.500","8.79M","1.80%"
"23/01/2025","5.550","5.400","5.600","5.430","7.73M","2.78%"
"22/01/2025","5.400","5.400","5.450","5.400","22.97M","0.00%"
"21/01/2025","5.400","5.620","5.600","5.400","6.82M","-3.91%"
"20/01/2025","5.620","5.670","5.700","5.600","8.55M","-0.88%"
"17/01/2025","5.670","5.700","5.700","5.670","2.45M","-0.53%"
"16/01/2025","5.700","5.650","5.780","5.650","3.77M","0.88%"
"15/01/2025","5.650","5.600","5.700","5.600","11.29M","0.89%"
"14/01/2025","5.600","5.800","5.800","5.600","13.06M","-3.45%"
"13/01/2025","5.800","5.800","5.850","5.760","6.61M","0.00%"
"10/01/2025","5.800","5.800","5.880","5.740","4.26M","0.00%"
"09/01/2025","5.800","5.850","5.880","5.770","7.50M","-0.85%"
"08/01/2025","5.850","6.000","5.950","5.800","5.99M","-2.50%"
"07/01/2025","6.000","6.070","6.300","6.000","8.69M","-1.15%"
"06/01/2025","6.070","6.370","6.390","6.050","6.10M","-3.65%"
"03/01/2025","6.300","5.830","6.410","5.900","22.38M","8.06%"
"02/01/2025","5.830","5.600","5.830","5.500","7.17M","4.11%"
"31/12/2024","5.600","5.650","5.600","5.500","2.18M","-0.88%"
"30/12/2024","5.650","5.650","6.080","5.650","9.51M","0.00%"
"27/12/2024","5.650","5.850","6.410","5.650","11.07M","-3.42%"
"24/12/2024","5.850","5.500","5.980","5.500","8.53M","6.36%"
"23/12/2024","5.500","5.000","5.500","4.950","9.79M","10.00%"
"20/12/2024","5.000","5.000","5.050","4.990","43.32M","0.00%"
"19/12/2024","5.000","4.990","5.000","4.700","8.37M","0.20%"
"18/12/2024","4.990","4.900","5.000","4.900","43.56M","1.84%"
"17/12/2024","4.900","4.890","5.000","4.760","19.36M","0.20%"
"16/12/2024","4.890","4.850","4.980","4.770","196.97M","0.82%"
"13/12/2024","4.850","4.900","4.850","4.750","1.69M","-1.02%"
"12/12/2024","4.900","4.770","4.990","4.850","4.22M","2.73%"
"11/12/2024","4.770","4.890","4.870","4.770","2.92M","-2.45%"
"10/12/2024","4.890","4.700","4.900","4.720","138.43M","4.04%"
"09/12/2024","4.700","4.650","4.700","4.610","7.04M","1.08%"
"06/12/2024","4.650","4.850","4.900","4.600","5.77M","-4.12%"
"05/12/2024","4.850","4.410","4.850","4.500","8.42M","9.98%"
"04/12/2024","4.410","4.750","4.770","4.410","9.90M","-7.16%"
"03/12/2024","4.750","4.800","4.800","4.350","20.32M","-1.04%"
"02/12/2024","4.800","4.880","4.880","4.760","5.51M","-1.64%"
"29/11/2024","4.880","4.800","4.890","4.760","23.81M","1.67%"
"28/11/2024","4.800","4.760","4.900","4.800","17.70M","0.84%"
"27/11/2024","4.760","4.740","4.890","4.750","3.01M","0.42%"
"26/11/2024","4.740","4.840","4.900","4.740","6.30M","-2.07%"
"25/11/2024","4.840","4.710","4.840","4.840","3.01M","2.76%"
"22/11/2024","4.710","4.860","4.900","4.710","8.21M","-3.09%"
"21/11/2024","4.860","4.890","4.950","4.860","1.19M","-0.61%"
"20/11/2024","4.890","4.990","5.000","4.850","5.64M","-2.00%"
"19/11/2024","4.990","5.000","5.000","4.950","5.23M","1.22%"
"18/11/2024","4.930","4.990","4.980","4.730","4.75M","-1.20%"
"15/11/2024","4.990","4.870","5.000","4.870","3.18M","2.46%"
"14/11/2024","4.870","4.950","4.950","4.870","11.80M","-1.62%"
"13/11/2024","4.950","4.860","4.950","4.860","3.77M","1.85%"
"12/11/2024","4.860","5.000","5.100","4.850","10.99M","-2.80%"
"11/11/2024","5.000","5.250","5.150","5.000","36.13M","-4.76%"
"08/11/2024","5.250","5.130","5.250","4.950","119.35M","2.34%"
"07/11/2024","5.130","5.080","5.400","5.130","10.62M","0.98%"
"06/11/2024","5.080","4.950","5.100","4.950","79.65M","2.63%"
"05/11/2024","4.950","4.980","4.990","4.700","22.14M","-0.60%"
"04/11/2024","4.980","4.700","5.000","4.580","122.31M","5.96%"
"01/11/2024","4.700","4.900","4.800","4.700","7.84M","-4.08%"
"31/10/2024","4.900","4.800","4.900","4.720","20.93M","2.08%"
"30/10/2024","4.800","4.750","4.800","4.750","3.05M","1.05%"
"29/10/2024","4.750","4.800","4.800","4.750","6.36M","-1.04%"
"28/10/2024","4.800","4.800","4.910","4.800","7.72M","0.00%"
"25/10/2024","4.800","4.800","4.910","4.800","32.30M","0.00%"
"24/10/2024","4.800","4.790","4.910","4.800","18.95M","0.21%"
"23/10/2024","4.790","4.900","4.900","4.790","8.08M","-2.24%"
"22/10/2024","4.900","4.800","4.900","4.630","6.48M","2.08%"
"21/10/2024","4.800","4.800","4.900","4.740","39.56M","0.42%"
"18/10/2024","4.780","5.000","5.000","4.780","5.17M","-4.40%"
"17/10/2024","5.000","5.000","5.000","4.810","42.79M","0.00%"
"16/10/2024","5.000","4.950","5.000","4.710","11.09M","1.01%"
"15/10/2024","4.950","4.800","4.990","4.610","13.20M","3.12%"
"14/10/2024","4.800","4.980","4.980","4.800","4.92M","-3.61%"
"11/10/2024","4.980","4.550","4.980","4.550","12.45M","9.45%"
"10/10/2024","4.550","4.850","4.800","4.550","5.14M","-6.19%"
"09/10/2024","4.850","4.980","5.470","4.820","33.79M","-2.61%"
"08/10/2024","4.980","5.000","5.000","4.760","10.68M","-0.40%"
"07/10/2024","5.000","5.000","5.000","4.840","12.63M","0.00%"
"04/10/2024","5.000","5.100","5.290","4.950","23.57M","-1.96%"
"03/10/2024","5.100","4.800","5.100","4.550","13.06M","6.25%"
"02/10/2024","4.800","5.000","5.000","4.750","5.33M","-4.00%"
"30/09/2024","5.000","4.900","5.000","4.800","7.85M","2.04%"
"27/09/2024","4.900","4.900","4.950","4.700","3.78M","0.00%"
"26/09/2024","4.900","4.700","5.000","4.740","25.30M","4.26%"
"25/09/2024","4.700","4.600","4.710","4.510","7.61M","2.17%"
"24/09/2024","4.600","4.400","4.730","4.390","31.16M","5.02%"
"23/09/2024","4.380","4.010","4.380","4.250","10.92M","9.23%"
"20/09/2024","4.010","4.250","4.260","4.010","5.85M","-5.65%"
"19/09/2024","4.250","4.000","4.250","4.100","4.69M","6.25%"
"18/09/2024","4.000","3.990","4.090","4.000","2.24M","0.25%"
"17/09/2024","3.990","4.050","4.050","3.990","10.35M","-1.48%"
"13/09/2024","4.050","4.050","4.050","3.980","4.65M","1.25%"
"12/09/2024","4.000","3.970","4.000","4.000","10.40M","0.76%"
"11/09/2024","3.970","4.000","4.000","3.970","16.30M","-0.75%"
"10/09/2024","4.000","4.000","4.000","3.970","5.55M","0.00%"
"09/09/2024","4.000","4.000","4.010","4.000","7.03M","0.00%"
"06/09/2024","4.000","4.080","4.030","3.900","8.74M","-1.96%"
"05/09/2024","4.080","4.000","4.100","3.940","7.42M","2.00%"
"04/09/2024","4.000","4.020","4.060","3.990","3.29M","-0.50%"
"03/09/2024","4.020","4.000","4.100","4.000","4.03M","0.50%"
"02/09/2024","4.000","4.100","4.050","4.000","3.77M","-2.44%"
"30/08/2024","4.100","4.020","4.100","3.990","1.85M","1.99%"
"29/08/2024","4.020","4.030","4.020","4.000","2.39M","-0.25%"
"28/08/2024","4.030","4.000","4.100","4.000","8.27M","0.75%"
"27/08/2024","4.000","4.100","4.200","4.000","5.29M","-2.44%"
"26/08/2024","4.100","4.050","4.100","4.000","8.54M","1.23%"
"23/08/2024","4.050","4.050","4.120","4.050","2.32M","0.00%"
"22/08/2024","4.050","4.190","4.190","4.050","4.65M","-1.94%"
"21/08/2024","4.130","4.050","4.150","4.010","5.22M","1.98%"
"20/08/2024","4.050","4.130","4.080","3.960","53.94M","-1.94%"
"19/08/2024","4.130","4.020","4.130","3.990","3.50M","2.74%"
"16/08/2024","4.020","4.000","4.020","3.930","5.10M","0.50%"
"15/08/2024","4.000","4.000","4.000","3.900","16.65M","0.00%"
"14/08/2024","4.000","4.000","4.000","4.000","1.28M","0.00%"
"13/08/2024","4.000","3.960","4.000","3.880","2.13M","1.01%"
"12/08/2024","3.960","4.000","4.000","3.870","4.86M","-1.00%"
"09/08/2024","4.000","4.000","4.000","3.950","5.69M","0.00%"
"08/08/2024","4.000","4.240","4.110","4.000","2.58M","-5.66%"
"07/08/2024","4.240","4.050","4.240","3.860","22.71M","4.69%"
"06/08/2024","4.050","3.900","4.050","3.750","33.24M","3.85%"
"05/08/2024","3.900","4.020","4.000","3.900","2.93M","-2.99%"
"02/08/2024","4.020","4.000","4.020","4.000","1.70M","0.50%"
"01/08/2024","4.000","3.850","4.000","4.000","762.24K","3.90%"
